X_Value,Temperature_0,Temperature_1,Temperature_2
69,196.312557,228.007587,185.705398
69.1,196.312557,228.007587,185.705398
69.2,196.312557,228.007587,185.705398
69.3,196.086213,227.343126,185.513766
69.4,196.086213,227.343126,185.513766
69.5,196.086213,227.343126,185.513766
69.6,195.643289,226.75662,185.281803
69.7,195.643289,226.75662,185.281803
69.8,195.643289,226.75662,185.281803
69.9,195.157647,226.280556,185.057716
70,195.157647,226.280556,185.057716
70.1,195.157647,226.280556,185.057716
70.2,194.864485,225.837798,184.788049
70.3,194.864485,225.837798,184.788049
70.4,194.864485,225.837798,184.788049
70.5,194.279329,225.320845,184.580191
70.6,194.279329,225.320845,184.580191
70.7,194.279329,225.320845,184.580191
70.8,193.768812,224.800718,184.302174
70.9,193.768812,224.800718,184.302174
71,193.768812,224.800718,184.302174
71.1,193.501378,224.379527,184.017476
71.2,193.501378,224.379527,184.017476
71.3,193.501378,224.379527,184.017476
71.4,193.238948,225.410365,183.794825
71.5,193.238948,225.410365,183.794825
71.6,193.238948,225.410365,183.794825
71.7,193.037112,223.471556,183.598188
71.8,193.037112,223.471556,183.598188
71.9,193.037112,223.471556,183.598188
72,192.930944,223.12578,183.438301
72.1,192.930944,223.12578,183.438301
72.2,192.930944,223.12578,183.438301
72.3,192.638441,222.478439,183.212791
72.4,192.638441,222.478439,183.212791
72.5,192.638441,222.478439,183.212791
72.6,191.995914,221.861307,182.945999
72.7,191.995914,221.861307,182.945999
72.8,191.995914,221.861307,182.945999
72.9,191.919563,221.306185,182.754855
73,191.919563,221.306185,182.754855
73.1,191.919563,221.306185,182.754855
73.2,191.365767,220.756181,182.537463
73.3,191.365767,220.756181,182.537463
73.4,191.365767,220.756181,182.537463
73.5,191.154838,220.266811,182.35372
73.6,191.154838,220.266811,182.35372
73.7,191.154838,220.266811,182.35372
73.8,191.01716,219.856374,182.165205
73.9,191.01716,219.856374,182.165205
74,191.01716,219.856374,182.165205
74.1,190.963711,219.420494,182.0793
74.2,190.963711,219.420494,182.0793
74.3,190.963711,219.420494,182.0793
74.4,190.717939,218.853072,181.966193
74.5,190.717939,218.853072,181.966193
74.6,190.717939,218.853072,181.966193
74.7,190.224477,218.176354,181.839246
74.8,190.224477,218.176354,181.839246
74.9,190.224477,218.176354,181.839246
75,190.075338,217.811472,181.700607
75.1,190.075338,217.811472,181.700607
75.2,190.075338,217.811472,181.700607
75.3,189.736014,217.284374,181.519734
75.4,189.736014,217.284374,181.519734
75.5,189.736014,217.284374,181.519734
75.6,189.441309,216.85575,181.354134
75.7,189.441309,216.85575,181.354134
75.8,189.441309,216.85575,181.354134
75.9,189.154714,216.432772,181.165629
76,189.154714,216.432772,181.165629
76.1,189.154714,216.432772,181.165629
76.2,188.633299,215.952969,180.878103
76.3,188.633299,215.952969,180.878103
76.4,188.633299,215.952969,180.878103
76.5,188.133831,215.394936,180.552404
76.6,188.133831,215.394936,180.552404
76.7,188.133831,215.394936,180.552404
76.8,187.989455,214.835389,180.34482
76.9,187.989455,214.835389,180.34482
77,187.989455,214.835389,180.34482
77.1,187.848418,214.448288,180.134375
77.2,187.848418,214.448288,180.134375
77.3,187.848418,214.448288,180.134375
77.4,187.682563,214.060907,179.959484
77.5,187.682563,214.060907,179.959484
77.6,187.682563,214.060907,179.959484
77.7,187.423159,213.698443,179.715403
77.8,187.423159,213.698443,179.715403
77.9,187.423159,213.698443,179.715403
78,187.1628,213.28531,179.51642
78.1,187.1628,213.28531,179.51642
78.2,187.1628,213.28531,179.51642
78.3,187.023671,212.931329,179.337481
78.4,187.023671,212.931329,179.337481
78.5,187.023671,212.931329,179.337481
78.6,186.864973,212.521677,179.189082
78.7,186.864973,212.521677,179.189082
78.8,186.864973,212.521677,179.189082
78.9,186.711525,212.142181,179.026848
79,186.711525,212.142181,179.026848
79.1,186.711525,212.142181,179.026848
79.2,186.575258,211.758605,178.879169
79.3,186.575258,211.758605,178.879169
79.4,186.575258,211.758605,178.879169
79.5,186.391263,211.36857,178.729345
79.6,186.391263,211.36857,178.729345
79.7,186.391263,211.36857,178.729345
79.8,186.044274,210.924976,178.564969
79.9,186.044274,210.924976,178.564969
80,186.044274,210.924976,178.564969
80.1,185.565074,210.606701,178.35837
80.2,185.565074,210.606701,178.35837
80.3,185.565074,210.606701,178.35837
80.4,184.924553,209.997197,178.090227
80.5,184.924553,209.997197,178.090227
80.6,184.924553,209.997197,178.090227
80.7,184.674217,209.622696,177.849762
80.8,184.674217,209.622696,177.849762
80.9,184.674217,209.622696,177.849762
81,184.296208,209.134414,177.575906
81.1,184.296208,209.134414,177.575906
81.2,184.296208,209.134414,177.575906
81.3,183.779791,208.59562,177.270094
81.4,183.779791,208.59562,177.270094
81.5,183.779791,208.59562,177.270094
81.6,183.526119,208.252414,176.976217
81.7,183.526119,208.252414,176.976217
81.8,183.526119,208.252414,176.976217
81.9,183.352392,207.902754,176.725999
82,183.352392,207.902754,176.725999
82.1,183.352392,207.902754,176.725999
82.2,183.135712,207.510931,176.515144
82.3,183.135712,207.510931,176.515144
82.4,183.135712,207.510931,176.515144
82.5,182.9701,207.394282,176.277581
82.6,182.9701,207.394282,176.277581
82.7,182.9701,207.394282,176.277581
82.8,182.573496,206.720041,176.054573
82.9,182.573496,206.720041,176.054573
83,182.573496,206.720041,176.054573
83.1,182.210305,206.188342,175.771468
83.2,182.210305,206.188342,175.771468
83.3,182.210305,206.188342,175.771468
83.4,181.703471,206.137145,175.477641
83.5,181.703471,206.137145,175.477641
83.6,181.703471,206.137145,175.477641
83.7,181.347453,205.583947,175.203856
83.8,181.347453,205.583947,175.203856
83.9,181.347453,205.583947,175.203856
84,181.084023,205.5295201,175.059814
84.1,181.084023,205.4750932,175.059814
84.2,181.084023,205.4206662,175.059814
84.3,180.548587,205.3662393,174.812514
84.4,180.548587,205.3118124,174.812514
84.5,180.548587,205.2573855,174.812514
84.6,180.076396,205.2029585,174.601231
84.7,180.076396,205.1485316,174.601231
84.8,180.076396,205.0941047,174.601231
84.9,179.758588,205.0396778,174.36897
85,179.758588,204.9852508,174.36897
85.1,179.758588,204.9308239,174.36897
85.2,179.258987,204.876397,174.095941
85.3,179.258987,204.8219701,174.095941
85.4,179.258987,204.7675432,174.095941
85.5,178.943823,204.7131162,173.920922
85.6,178.943823,204.6586893,173.920922
85.7,178.943823,204.6042624,173.920922
85.8,178.731015,204.5498355,173.668892
85.9,178.731015,204.4954085,173.668892
86,178.731015,204.4409816,173.668892
86.1,178.362426,204.3865547,173.405189
86.2,178.362426,204.3321278,173.405189
86.3,178.362426,204.2777008,173.405189
86.4,177.951864,204.2232739,173.14388
86.5,177.951864,204.168847,173.14388
86.6,177.951864,204.1144201,173.14388
86.7,177.504104,204.0599932,172.967932
86.8,177.504104,204.0055662,172.967932
86.9,177.504104,203.9511393,172.967932
87,177.147246,203.8967124,172.722136
87.1,177.147246,203.8422855,172.722136
87.2,177.147246,203.7878585,172.722136
87.3,176.597196,203.7334316,172.476112
87.4,176.597196,203.6790047,172.476112
87.5,176.597196,203.6245778,172.476112
87.6,176.23274,203.5701508,172.308763
87.7,176.23274,203.5157239,172.308763
87.8,176.23274,203.461297,172.308763
87.9,176.029291,203.4068701,172.046784
88,176.029291,203.3524432,172.046784
88.1,176.029291,203.2980162,172.046784
88.2,175.684416,203.2435893,171.816995
88.3,175.684416,203.1891624,171.816995
88.4,175.684416,203.1347355,171.816995
88.5,175.34981,203.0803085,171.585785
88.6,175.34981,203.0258816,171.585785
88.7,175.34981,202.9714547,171.585785
88.8,175.31666,202.9170278,171.237795
88.9,175.31666,202.8626009,171.237795
89,175.31666,202.8081739,171.237795
89.1,175.050036,202.753747,170.928435
89.2,175.050036,202.6993201,170.928435
89.3,175.050036,202.6448932,170.928435
89.4,174.580962,202.5904662,170.630532
89.5,174.580962,202.5360393,170.630532
89.6,174.580962,202.4816124,170.630532
89.7,174.154838,202.4271855,170.363624
89.8,174.154838,202.3727585,170.363624
89.9,174.154838,202.3183316,170.363624
90,173.703227,202.2639047,170.253051
90.1,173.703227,202.2094778,170.253051
90.2,173.703227,202.1550509,170.253051
90.3,173.345821,202.1006239,170.066942
90.4,173.345821,202.046197,170.066942
90.5,173.345821,201.9917701,170.066942
90.6,173.103826,201.9373432,169.905383
90.7,173.103826,201.8829162,169.905383
90.8,173.103826,201.8284893,169.905383
90.9,172.755989,201.7740624,169.708802
91,172.755989,201.7196355,169.708802
91.1,172.755989,201.6652085,169.708802
91.2,172.4394,201.6107816,169.405962
91.3,172.4394,201.5563547,169.405962
91.4,172.4394,201.5019278,169.405962
91.5,172.225329,201.4475009,169.215357
91.6,172.225329,201.3930739,169.215357
91.7,172.225329,201.338647,169.215357
91.8,171.822478,201.2842201,168.948044
91.9,171.822478,201.2297932,168.948044
92,171.822478,201.1753662,168.948044
92.1,171.612481,201.1209393,168.756026
92.2,171.612481,201.0665124,168.756026
92.3,171.612481,201.0120855,168.756026
92.4,171.550508,200.9576585,168.571401
92.5,171.550508,200.9032316,168.571401
92.6,171.550508,200.8488047,168.571401
92.7,171.470422,200.7943778,168.468252
92.8,171.470422,200.7399509,168.468252
92.9,171.470422,200.6855239,168.468252
93,171.232552,200.631097,168.360341
93.1,171.232552,200.5766701,168.360341
93.2,171.232552,200.5222432,168.360341
93.3,170.954652,200.4678162,168.225991
93.4,170.954652,200.4133893,168.225991
93.5,170.954652,200.3589624,168.225991
93.6,170.567855,200.3045355,168.049723
93.7,170.567855,200.2501085,168.049723
93.8,170.567855,200.1956816,168.049723
93.9,170.353615,200.1412547,167.878463
94,170.353615,200.0868278,167.878463
94.1,170.353615,200.0324009,167.878463
94.2,170.235894,199.9779739,167.753178
94.3,170.235894,199.923547,167.753178
94.4,170.235894,199.8691201,167.753178
94.5,169.932786,199.8146932,167.473086
94.6,169.932786,199.7602662,167.473086
94.7,169.932786,199.7058393,167.473086
94.8,169.388331,199.6514124,167.298037
94.9,169.388331,199.5969855,167.298037
95,169.388331,199.5425585,167.298037
95.1,168.865614,199.4881316,166.994397
95.2,168.865614,199.4337047,166.994397
95.3,168.865614,199.3792778,166.994397
95.4,168.385591,199.3248509,166.769835
95.5,168.385591,199.2704239,166.769835
95.6,168.385591,199.215997,166.769835
95.7,167.933485,199.1615701,166.538141
95.8,167.933485,199.1071432,166.538141
95.9,167.933485,199.0527162,166.538141
96,167.754369,198.9982893,166.426466
96.1,167.754369,198.9438624,166.426466
96.2,167.754369,198.8894355,166.426466
96.3,167.62361,198.8350085,166.249792
96.4,167.62361,198.7805816,166.249792
96.5,167.62361,198.7261547,166.249792
96.6,167.620514,198.6717278,166.143362
96.7,167.620514,198.6173009,166.143362
96.8,167.620514,198.5628739,166.143362
96.9,167.596934,198.508447,165.928844
97,167.596934,198.4540201,165.928844
97.1,167.596934,198.3995932,165.928844
97.2,167.214921,198.3451662,165.730763
97.3,167.214921,198.2907393,165.730763
97.4,167.214921,198.2363124,165.730763
97.5,166.727448,198.1818855,165.615776
97.6,166.727448,198.1274585,165.615776
97.7,166.727448,198.0730316,165.615776
97.8,166.473374,198.0186047,165.457704
97.9,166.473374,197.9641778,165.457704
98,166.473374,197.9097509,165.457704
98.1,166.07741,197.8553239,165.239174
98.2,166.07741,197.800897,165.239174
98.3,166.07741,197.7464701,165.239174
98.4,165.625061,197.6920432,164.959245
98.5,165.625061,197.6376162,164.959245
98.6,165.625061,197.5831893,164.959245
98.7,165.246316,197.5287624,164.713132
98.8,165.246316,197.4743355,164.713132
98.9,165.246316,197.4199086,164.713132
99,165.120392,197.3654816,164.477269
99.1,165.120392,197.3110547,164.477269
99.2,165.120392,197.2566278,164.477269
99.3,164.893074,197.2022009,164.149321
99.4,164.893074,197.1477739,164.149321
99.5,164.893074,197.093347,164.149321
99.6,164.674813,197.0389201,163.91135
99.7,164.674813,196.9844932,163.91135
99.8,164.674813,196.9300662,163.91135
99.9,164.587702,196.8756393,163.609624
100,164.587702,196.8212124,163.609624
100.1,164.587702,195.27095,163.609624
100.2,164.274262,194.904559,163.317677
100.3,164.274262,194.904559,163.317677
100.4,164.274262,194.904559,163.317677
100.5,164.066743,194.506191,163.063818
100.6,164.066743,194.506191,163.063818
100.7,164.066743,194.506191,163.063818
100.8,163.805695,194.103752,162.855652
100.9,163.805695,194.103752,162.855652
101,163.805695,194.103752,162.855652
101.1,163.699568,193.852309,162.618238
101.2,163.699568,193.852309,162.618238
101.3,163.699568,193.852309,162.618238
101.4,163.527534,193.512591,162.353724
101.5,163.527534,193.512591,162.353724
101.6,163.527534,193.512591,162.353724
101.7,163.149466,193.222725,162.17319
101.8,163.149466,193.222725,162.17319
101.9,163.149466,193.222725,162.17319
102,162.885865,192.97365,162.011929
102.1,162.885865,192.97365,162.011929
102.2,162.885865,192.97365,162.011929
102.3,162.429365,192.66731,161.847585
102.4,162.429365,192.66731,161.847585
102.5,162.429365,192.66731,161.847585
102.6,161.896816,192.30728,161.557444
102.7,161.896816,192.30728,161.557444
102.8,161.896816,192.30728,161.557444
102.9,161.430455,191.726536,161.378377
103,161.430455,191.726536,161.378377
103.1,161.430455,191.726536,161.378377
103.2,161.080429,191.421601,161.164603
103.3,161.080429,191.421601,161.164603
103.4,161.080429,191.421601,161.164603
103.5,160.855736,191.173927,160.950605
103.6,160.855736,191.173927,160.950605
103.7,160.855736,191.173927,160.950605
103.8,160.830296,191.020739,160.718313
103.9,160.830296,191.020739,160.718313
104,160.830296,191.020739,160.718313
104.1,160.750647,190.819827,160.46892
104.2,160.750647,190.819827,160.46892
104.3,160.750647,190.819827,160.46892
104.4,160.487939,190.37266,160.244506
104.5,160.487939,190.37266,160.244506
104.6,160.487939,190.37266,160.244506
104.7,160.319863,190.072236,160.060754
104.8,160.319863,190.072236,160.060754
104.9,160.319863,190.072236,160.060754
105,160.357662,189.906154,159.835655
105.1,160.357662,189.906154,159.835655
105.2,160.357662,189.906154,159.835655
105.3,160.076443,189.671585,159.664048
105.4,160.076443,189.671585,159.664048
105.5,160.076443,189.671585,159.664048
105.6,160.052672,189.391913,159.471536
105.7,160.052672,189.391913,159.471536
105.8,160.052672,189.391913,159.471536
105.9,160.082148,189.243485,159.293294
106,160.082148,189.243485,159.293294
106.1,160.082148,189.243485,159.293294
106.2,159.944043,188.910354,159.122904
106.3,159.944043,188.910354,159.122904
106.4,159.944043,188.910354,159.122904
106.5,159.740343,188.509208,158.931851
106.6,159.740343,188.509208,158.931851
106.7,159.740343,188.509208,158.931851
106.8,159.544737,188.180605,158.80425
106.9,159.544737,188.180605,158.80425
107,159.544737,188.180605,158.80425
107.1,159.244577,187.854146,158.499171
107.2,159.244577,187.854146,158.499171
107.3,159.244577,187.854146,158.499171
107.4,158.955138,187.493797,158.302691
107.5,158.955138,187.493797,158.302691
107.6,158.955138,187.493797,158.302691
107.7,158.717998,187.212676,158.186282
107.8,158.717998,187.212676,158.186282
107.9,158.717998,187.212676,158.186282
108,158.410551,186.922247,157.920933
108.1,158.410551,186.922247,157.920933
108.2,158.410551,186.922247,157.920933
108.3,158.141857,186.702933,157.566062
108.4,158.141857,186.702933,157.566062
108.5,158.141857,186.702933,157.566062
108.6,157.829717,186.423958,157.197221
108.7,157.829717,186.423958,157.197221
108.8,157.829717,186.423958,157.197221
108.9,157.605965,186.20512,156.943358
109,157.605965,186.20512,156.943358
109.1,157.605965,186.20512,156.943358
109.2,157.147824,185.896075,156.687855
109.3,157.147824,185.896075,156.687855
109.4,157.147824,185.896075,156.687855
109.5,157.00605,185.627838,156.410531
109.6,157.00605,185.627838,156.410531
109.7,157.00605,185.627838,156.410531
109.8,156.957606,185.317361,156.185936
109.9,156.957606,185.317361,156.185936
110,156.957606,185.317361,156.185936
110.1,156.617334,185.053659,155.91958
110.2,156.617334,185.053659,155.91958
110.3,156.617334,185.053659,155.91958
110.4,156.426675,184.883984,155.639007
110.5,156.426675,184.883984,155.639007
110.6,156.426675,184.883984,155.639007
110.7,156.454929,184.610738,155.480218
110.8,156.454929,184.610738,155.480218
110.9,156.454929,184.610738,155.480218
111,156.062488,184.226047,155.233625
111.1,156.062488,184.226047,155.233625
111.2,156.062488,184.226047,155.233625
111.3,155.55071,183.897201,154.999632
111.4,155.55071,183.897201,154.999632
111.5,155.55071,183.897201,154.999632
111.6,155.493984,183.643767,154.801489
111.7,155.493984,183.643767,154.801489
111.8,155.493984,183.643767,154.801489
111.9,155.14368,183.273165,154.57987
112,155.14368,183.273165,154.57987
112.1,155.14368,183.273165,154.57987
112.2,155.061807,183.153371,154.399551
112.3,155.061807,183.153371,154.399551
112.4,155.061807,183.153371,154.399551
112.5,154.994411,182.849591,154.204298
112.6,154.994411,182.849591,154.204298
112.7,154.994411,182.849591,154.204298
112.8,154.995835,182.640074,154.050573
112.9,154.995835,182.640074,154.050573
113,154.995835,182.640074,154.050573
113.1,154.937459,182.448693,153.890215
113.2,154.937459,182.448693,153.890215
113.3,154.937459,182.448693,153.890215
113.4,154.831625,182.184295,153.709942
113.5,154.831625,182.184295,153.709942
113.6,154.831625,182.184295,153.709942
113.7,154.860337,182.041598,153.63499
113.8,154.860337,182.041598,153.63499
113.9,154.860337,182.041598,153.63499
114,154.571329,181.741173,153.480349
114.1,154.571329,181.741173,153.480349
114.2,154.571329,181.741173,153.480349
114.3,154.387451,181.500406,153.352753
114.4,154.387451,181.500406,153.352753
114.5,154.387451,181.500406,153.352753
114.6,154.122453,181.268233,153.192437
114.7,154.122453,181.268233,153.192437
114.8,154.122453,181.268233,153.192437
114.9,153.751214,180.970683,153.027387
115,153.751214,180.970683,153.027387
115.1,153.751214,180.612055,153.027387
115.2,153.578777,180.612055,152.813266
115.3,153.578777,180.612055,152.813266
115.4,153.578777,180.256299,152.813266
115.5,153.251724,180.256299,152.643499
115.6,153.251724,180.256299,152.643499
115.7,153.251724,179.940635,152.643499
115.8,152.901473,179.940635,152.51381
115.9,152.901473,179.940635,152.51381
116,152.901473,179.605175,152.51381
116.1,152.535384,179.605175,152.327941
116.2,152.535384,179.605175,152.327941
116.3,152.535384,179.48087,152.327941
116.4,152.289774,179.48087,152.102025
116.5,152.289774,179.48087,152.102025
116.6,152.289774,179.216042,152.102025
116.7,152.03186,179.216042,151.937282
116.8,152.03186,179.216042,151.937282
116.9,152.03186,178.851017,151.937282
117,151.742212,178.851017,151.751693
117.1,151.742212,178.851017,151.751693
117.2,151.742212,178.734832,151.751693
117.3,151.535071,178.734832,151.513978
117.4,151.535071,178.734832,151.513978
117.5,151.535071,178.424215,151.513978
117.6,151.349748,178.424215,151.286476
117.7,151.349748,178.424215,151.286476
117.8,151.349748,178.174916,151.286476
117.9,151.342401,178.174916,151.095721
118,151.342401,178.174916,151.095721
118.1,151.342401,177.866461,151.095721
118.2,151.278182,177.866461,150.879155
118.3,151.278182,177.866461,150.879155
118.4,151.278182,177.633635,150.879155
118.5,150.998809,177.633635,150.644603
118.6,150.998809,177.633635,150.644603
118.7,150.998809,177.45401,150.644603
118.8,150.996677,177.45401,150.551026
118.9,150.996677,177.45401,150.551026
119,150.996677,177.081887,150.551026
119.1,150.85949,177.081887,150.392544
119.2,150.85949,177.081887,150.392544
119.3,150.85949,176.711926,150.392544
119.4,150.519518,176.711926,150.219861
119.5,150.519518,176.711926,150.219861
119.6,150.519518,176.652772,150.219861
119.7,150.384964,176.652772,150.092429
119.8,150.384964,176.652772,150.092429
119.9,150.384964,176.410911,150.092429
120,150.271262,176.410911,149.948424
120.1,150.271262,176.410911,149.948424
120.2,150.271262,176.15904,149.948424
120.3,150.040794,176.15904,149.807507
120.4,150.040794,176.15904,149.807507
120.5,150.040794,176.079855,149.807507
120.6,149.937766,176.079855,149.682228
120.7,149.937766,176.079855,149.682228
120.8,149.937766,175.931026,149.682228
120.9,149.987503,175.931026,149.59958
121,149.987503,175.931026,149.59958
121.1,149.987503,175.808913,149.59958
121.2,149.999583,175.808913,149.489941
121.3,149.999583,175.808913,149.489941
121.4,149.999583,175.34981,149.489941
121.5,150.029899,175.34981,149.422928
121.6,150.029899,175.34981,149.422928
121.7,150.029899,175.188355,149.422928
121.8,149.999583,175.188355,149.318979
121.9,149.999583,175.188355,149.318979
122,149.999583,174.963707,149.318979
122.1,149.965003,174.963707,149.276122
122.2,149.965003,174.963707,149.276122
122.3,149.965003,174.793675,149.276122
122.4,149.874057,174.793675,149.168865
122.5,149.874057,174.793675,149.168865
122.6,149.874057,174.63247,149.168865
122.7,149.81627,174.63247,149.153002
122.8,149.81627,174.63247,149.153002
122.9,149.81627,174.399492,149.153002
123,149.708751,174.399492,149.126484
123.1,149.708751,174.399492,149.126484
123.2,149.708751,174.194898,149.126484
123.3,149.476917,174.194898,149.001241
123.4,149.476917,174.194898,149.001241
123.5,149.476917,173.885632,149.001241
123.6,149.155133,173.885632,148.908437
123.7,149.155133,173.885632,148.908437
123.8,149.155133,173.683913,148.908437
123.9,148.804748,173.683913,148.753378
124,148.804748,173.683913,148.753378
124.1,148.804748,173.25999,148.753378
124.2,148.510275,173.25999,148.577972
124.3,148.510275,173.25999,148.577972
124.4,148.510275,172.970554,148.577972
124.5,148.081652,172.970554,148.380094
124.6,148.081652,172.970554,148.380094
124.7,148.081652,172.796279,148.380094
124.8,147.988411,172.796279,148.202349
124.9,147.988411,172.796279,148.202349
125,147.988411,172.664443,148.202349
125.1,147.774019,172.664443,148.052543
125.2,147.774019,172.664443,148.052543
125.3,147.774019,172.415322,148.052543
125.4,147.691675,172.415322,147.946052
125.5,147.691675,172.415322,147.946052
125.6,147.691675,172.066807,147.946052
125.7,147.360437,172.066807,147.799811
125.8,147.360437,172.066807,147.799811
125.9,147.360437,171.704726,147.799811
126,147.050772,171.704726,147.606022
126.1,147.050772,171.704726,147.606022
126.2,147.050772,171.374843,147.606022
126.3,146.814235,171.374843,147.325896
126.4,146.814235,171.374843,147.325896
126.5,146.814235,171.147702,147.325896
126.6,146.628098,171.147702,147.08318
126.7,146.628098,171.147702,147.08318
126.8,146.628098,170.95203,147.08318
126.9,146.658607,170.95203,146.964197
127,146.658607,170.95203,146.964197
127.1,146.658607,170.759224,146.964197
127.2,146.570864,170.759224,146.743515
127.3,146.570864,170.759224,146.743515
127.4,146.570864,170.596453,146.743515
127.5,146.450253,170.596453,146.596879
127.6,146.450253,170.596453,146.596879
127.7,146.450253,170.439405,146.596879
127.8,146.340998,170.439405,146.415489
127.9,146.340998,170.439405,146.415489
128,146.340998,170.099827,146.415489
128.1,146.228203,170.099827,146.224892
128.2,146.228203,170.099827,146.224892
128.3,146.228203,169.865113,146.224892
128.4,145.809939,169.865113,145.974019
128.5,145.809939,169.865113,145.974019
128.6,145.809939,169.620164,145.974019
128.7,145.43312,169.620164,145.798827
128.8,145.43312,169.620164,145.798827
128.9,145.43312,169.314947,145.798827
129,145.207154,169.314947,145.614429
129.1,145.207154,169.314947,145.614429
129.2,145.207154,169.178189,145.614429
129.3,144.812243,169.178189,145.34448
129.4,144.812243,169.178189,145.34448
129.5,144.812243,168.948997,145.34448
129.6,144.539321,168.948997,145.120177
129.7,144.539321,168.948997,145.120177
129.8,144.539321,168.665261,145.120177
129.9,144.317228,168.665261,144.915277
130,144.317228,168.665261,144.915277
130.1,144.317228,168.442525,144.915277
130.2,144.191307,168.442525,144.70307
130.3,144.191307,168.442525,144.70307
130.4,144.191307,168.269821,144.70307
130.5,143.867206,168.269821,144.497736
130.6,143.867206,168.269821,144.497736
130.7,143.867206,168.085691,144.497736
130.8,143.659354,168.085691,144.330931
130.9,143.659354,168.085691,144.330931
131,143.659354,167.852263,144.330931
131.1,143.571024,167.852263,144.217294
131.2,143.571024,167.852263,144.217294
131.3,143.571024,167.579548,144.217294
131.4,143.478918,167.579548,143.953424
131.5,143.478918,167.579548,143.953424
131.6,143.478918,167.234211,143.953424
131.7,142.952102,167.234211,143.742729
131.8,142.952102,167.234211,143.742729
131.9,142.952102,167.086082,143.742729
132,142.773615,167.086082,143.525679
132.1,142.773615,167.086082,143.525679
132.2,142.773615,166.913429,143.525679
132.3,142.591838,166.913429,143.316443
132.4,142.591838,166.913429,143.316443
132.5,142.591838,166.644819,143.316443
132.6,142.38718,166.644819,143.043713
132.7,142.38718,166.644819,143.043713
132.8,142.38718,166.403131,143.043713
132.9,141.989726,166.403131,142.834762
133,141.989726,166.403131,142.834762
133.1,141.989726,166.227172,142.834762
133.2,141.795039,166.227172,142.675406
133.3,141.795039,166.227172,142.675406
133.4,141.795039,166.041935,142.675406
133.5,141.492309,166.041935,142.465311
133.6,141.492309,166.041935,142.465311
133.7,141.492309,165.883132,142.465311
133.8,141.40171,165.883132,142.280257
133.9,141.40171,165.883132,142.280257
134,141.40171,165.516742,142.280257
134.1,141.133243,165.516742,142.138173
134.2,141.133243,165.516742,142.138173
134.3,141.133243,165.3213,142.138173
134.4,140.817402,165.3213,141.957867
134.5,140.817402,165.3213,141.957867
134.6,140.817402,165.109205,141.957867
